source,target,weight,relation
call,use,2.371,/r/RelatedTo
call,cry,2.0,/r/Synonym
call,name,2.0,/r/Synonym
call,address,2.0,/r/Synonym
call,communicate,2.828,/r/UsedFor
meet,meet,2.0,/r/MannerOf
meet,touch,2.0,/r/Synonym
close,close,2.0,/r/Causes
close,move,2.0,/r/MannerOf
close,complete,2.0,/r/MannerOf
close,end,2.0,/r/MannerOf
close,change_state,2.0,/r/MannerOf
close,trade,2.0,/r/MannerOf
close,short,2.0,/r/SimilarTo
dancing,having_fun,2.828,/r/HasSubevent
dancing,movement,2.0,/r/HasPrerequisite
dancing,fall,2.0,/r/HasSubevent
dancing,exercise,4.0,/r/UsedFor
dancing,fun,4.472,/r/UsedFor
having_fun,activity,3.464,/r/HasPrerequisite
direct,act,2.0,/r/Causes
direct,astronomy,2.0,/r/HasContext
direct,mathematics,2.0,/r/HasContext
direct,order,2.0,/r/MannerOf
direct,make,2.0,/r/MannerOf
direct,address,2.0,/r/Synonym
direct,lead,2.0,/r/Synonym
act,law,2.0,/r/HasContext
act,act,2.0,/r/MannerOf
act,be,2.0,/r/MannerOf
act,play,3.736,/r/RelatedTo
act,work,2.0,/r/Synonym
dry,dry,2.0,/r/Causes
dry,wet,2.683,/r/DistinctFrom
dry,change,2.0,/r/MannerOf
dry,solid,2.0,/r/SimilarTo
gas,attack,2.0,/r/MannerOf
gas,oil,2.086,/r/RelatedTo
gas,cooking,3.464,/r/UsedFor
exercise,exercise,2.0,/r/Causes
exercise,rest,2.828,/r/CausesDesire
exercise,move,2.0,/r/Entails
exercise,run,2.0,/r/HasPrerequisite
exercise,fun,2.0,/r/HasProperty
exercise,action,2.0,/r/IsA
exercise,work,2.519,/r/RelatedTo
exercise,activity,3.524,/r/RelatedTo
exercise,use,2.0,/r/Synonym
exercise,practice,2.0,/r/Synonym
fasten,fasten,2.0,/r/Causes
kill,die,2.0,/r/Causes
kill,sport,2.0,/r/HasContext
kill,shoot,2.828,/r/HasSubevent
kill,crime,2.0,/r/IsA
kill,body,2.0,/r/IsA
kill,hit,2.0,/r/MannerOf
kill,be,2.0,/r/MannerOf
kill,money,2.0,/r/MotivatedByGoal
kill,death,3.182,/r/RelatedTo
learning,good,2.0,/r/Causes
learning,study,3.464,/r/HasPrerequisite
learning,fun,4.0,/r/HasProperty
learning,activity,2.828,/r/IsA
learning,learn,2.0,/r/RelatedTo
good,quality,2.0,/r/IsA
good,good,2.0,/r/RelatedTo
good,right,2.0,/r/Synonym
good,complete,2.0,/r/SimilarTo
good,hot,2.0,/r/SimilarTo
good,solid,2.0,/r/SimilarTo
good,white,2.0,/r/SimilarTo
good,full,2.0,/r/Synonym
good,sound,2.0,/r/Synonym
move,move,2.0,/r/Causes
move,play,2.0,/r/Entails
move,game,2.0,/r/HasContext
move,change,3.997,/r/RelatedTo
move,turn,2.0,/r/IsA
move,live,2.0,/r/MannerOf
move,action,4.612,/r/RelatedTo
move,house,2.191,/r/RelatedTo
move,motion,2.0,/r/Synonym
move,travel,2.0,/r/Synonym
move,act,2.0,/r/Synonym
pass,pass,2.0,/r/Causes
pass,computer,2.0,/r/HasContext
pass,military,2.0,/r/HasContext
pass,sport,2.0,/r/HasContext
pass,leave,2.0,/r/IsA
pass,throw,2.786,/r/RelatedTo
pass,travel,2.0,/r/MannerOf
pass,change,2.0,/r/MannerOf
pass,transfer,2.0,/r/MannerOf
pass,judge,2.0,/r/MannerOf
pass,football,2.999,/r/RelatedTo
pass,die,2.0,/r/Synonym
pass,communicate,2.0,/r/Synonym
pass,fall,2.0,/r/Synonym
pass,run,2.0,/r/Synonym
raise,rise,2.0,/r/Causes
raise,bridge,2.0,/r/HasContext
raise,card_game,2.0,/r/HasContext
raise,increase,2.4,/r/RelatedTo
raise,make,2.0,/r/MannerOf
raise,move,2.0,/r/MannerOf
raise,raise,2.0,/r/MannerOf
raise,grow,2.0,/r/Synonym
rise,astronomy,2.0,/r/HasContext
rise,motion,2.0,/r/IsA
rise,increase,2.0,/r/IsA
rise,rise,2.0,/r/MannerOf
rise,change,2.0,/r/MannerOf
rise,grow,2.0,/r/MannerOf
rise,travel,2.0,/r/MannerOf
rise,look,2.0,/r/MannerOf
rise,sun,3.487,/r/RelatedTo
rise,raise,2.0,/r/Synonym
rise,surface,2.0,/r/Synonym
reading,learning,3.464,/r/UsedFor
reading,book,8.381,/r/RelatedTo
reading,fun,3.464,/r/HasProperty
reading,learn,6.325,/r/HasSubevent
reading,activity,5.647,/r/RelatedTo
reading,england,2.0,/r/PartOf
reading,action,4.308,/r/RelatedTo
reading,education,2.828,/r/UsedFor
relax,relax,2.0,/r/Causes
relax,sleep,4.0,/r/HasSubevent
relax,change_state,2.0,/r/MannerOf
relax,act,2.0,/r/MannerOf
relax,change,2.0,/r/MannerOf
relax,rest,2.828,/r/MotivatedByGoal
relax,relaxation,2.0,/r/RelatedTo
religion,war,4.472,/r/Causes
religion,god,2.978,/r/RelatedTo
separate,separate,2.0,/r/Causes
separate,garment,2.0,/r/IsA
separate,change,2.0,/r/MannerOf
separate,move,2.0,/r/MannerOf
separate,break,2.0,/r/Synonym
see,card_game,2.0,/r/HasContext
see,seat,2.0,/r/IsA
see,think,2.0,/r/MannerOf
see,see,2.0,/r/MannerOf
see,look,2.768,/r/RelatedTo
see,learn,2.0,/r/Synonym
see,meet,2.0,/r/Synonym
see,watch,2.0,/r/Synonym
stop,stop,2.0,/r/UsedFor
stop,music,2.0,/r/HasContext
stop,end,2.0,/r/Synonym
stop,act,2.0,/r/IsA
stop,light,2.117,/r/RelatedTo
stop,sign,6.08,/r/RelatedTo
stop,catch,2.0,/r/Synonym
stop,break,2.0,/r/Synonym
stop,check,2.0,/r/Synonym
sun,heat,2.828,/r/UsedFor
sun,light,4.0,/r/UsedFor
sun,lie,2.0,/r/MannerOf
sun,hot,2.471,/r/RelatedTo
sun,sky,2.868,/r/RelatedTo
sun,sun,2.0,/r/Synonym
thin,thin,2.0,/r/RelatedTo
thin,change_state,2.0,/r/MannerOf
thin,light,2.0,/r/SimilarTo
dance,dancing,2.0,/r/Synonym
dance,art,3.77,/r/RelatedTo
dance,party,2.86,/r/RelatedTo
dance,move,4.223,/r/RelatedTo
dance,action,3.423,/r/RelatedTo
dance,activity,4.576,/r/RelatedTo
dance,body,3.952,/r/RelatedTo
dance,fun,3.675,/r/RelatedTo
dance,motion,3.581,/r/RelatedTo
dance,movement,10.507,/r/RelatedTo
dance,music,9.202,/r/RelatedTo
dance,people,2.173,/r/RelatedTo
rest,relax,5.04,/r/RelatedTo
rest,sleep,7.246,/r/RelatedTo
rest,support,2.0,/r/IsA
rest,death,2.0,/r/IsA
rest,be,2.0,/r/MannerOf
rest,put,2.0,/r/MannerOf
rest,bed,3.189,/r/RelatedTo
rest,break,5.313,/r/RelatedTo
rest,down,2.973,/r/RelatedTo
rest,relaxation,4.46,/r/RelatedTo
rest,take,3.617,/r/RelatedTo
rest,lie,2.0,/r/Synonym
get,give,2.0,/r/HasPrerequisite
get,return,2.0,/r/IsA
get,make,2.0,/r/Synonym
get,communicate,2.0,/r/MannerOf
get,hit,2.0,/r/MannerOf
get,touch,2.0,/r/MannerOf
get,catch,2.0,/r/Synonym
get,get,2.0,/r/MannerOf
get,draw,2.0,/r/Synonym
get,contract,2.0,/r/Synonym
get,grow,2.0,/r/Synonym
get,drive,2.0,/r/Synonym
music,dance,4.472,/r/CausesDesire
music,music,2.0,/r/HasContext
music,bad,2.0,/r/HasProperty
music,sound,2.0,/r/MadeOf
music,activity,2.0,/r/IsA
music,art,5.127,/r/RelatedTo
music,beat,2.053,/r/RelatedTo
music,entertainment,2.684,/r/RelatedTo
music,noise,3.894,/r/RelatedTo
smoke,fire,7.722,/r/RelatedTo
smoke,slang,2.0,/r/HasContext
smoke,die,2.0,/r/HasLastSubevent
smoke,use,2.0,/r/MannerOf
smoke,air,4.71,/r/RelatedTo
smoke,gas,3.364,/r/RelatedTo
learn,read,2.0,/r/HasPrerequisite
learn,study,4.472,/r/HasPrerequisite
communicate,talk,2.828,/r/HasPrerequisite
communicate,think,2.828,/r/HasPrerequisite
communication,act,2.0,/r/IsA
company,military,2.0,/r/HasContext
company,organization,4.259,/r/RelatedTo
company,group,2.615,/r/RelatedTo
company,people,2.034,/r/RelatedTo
company,work,2.065,/r/RelatedTo
company,party,2.0,/r/Synonym
hold,cell,2.0,/r/IsA
hold,control,2.0,/r/Synonym
hold,think,2.0,/r/MannerOf
hold,cover,2.0,/r/MannerOf
hold,direct,2.0,/r/MannerOf
hold,be,2.0,/r/MannerOf
hold,handle,2.0,/r/Synonym
hold,bear,2.0,/r/Synonym
relaxation,physics,2.0,/r/HasContext
relaxation,increase,2.0,/r/IsA
relaxation,relax,2.0,/r/RelatedTo
relaxation,rest,2.0,/r/Synonym
right,turn,2.0,/r/IsA
right,hand,2.0,/r/IsA
right,position,2.0,/r/IsA
right,change,2.0,/r/MannerOf
right,good,2.0,/r/RelatedTo
time,money,2.828,/r/IsA
time,case,2.0,/r/IsA
time,time_period,2.0,/r/IsA
time,measure,3.574,/r/RelatedTo
time,watch,4.17,/r/RelatedTo
plant,animal,3.076,/r/DistinctFrom
plant,botany,2.0,/r/HasContext
plant,organism,2.0,/r/IsA
plant,stock,2.0,/r/MannerOf
plant,communicate,2.0,/r/MannerOf
plant,put,2.0,/r/MannerOf
plant,flower,4.273,/r/RelatedTo
plant,garden,2.939,/r/RelatedTo
plant,green,6.531,/r/RelatedTo
plant,tree,3.782,/r/RelatedTo
bad,good,2.3,/r/DistinctFrom
bad,linguistics,2.0,/r/HasContext
bad,quality,2.0,/r/IsA
bad,ill,2.0,/r/SimilarTo
dark,light,2.751,/r/DistinctFrom
heavy,light,2.207,/r/DistinctFrom
heavy,chemistry,2.0,/r/HasContext
heavy,character,2.0,/r/IsA
dead,people,2.0,/r/IsA
dead,time,2.0,/r/IsA
dead,cold,2.0,/r/SimilarTo
dead,complete,2.0,/r/SimilarTo
bowl,ball,2.0,/r/IsA
bowl,container,2.0,/r/IsA
bowl,dish,2.0,/r/IsA
bowl,vessel,2.0,/r/IsA
bowl,play,2.0,/r/MannerOf
bowl,food,2.0,/r/RelatedTo
bowl,liquid,2.0,/r/RelatedTo
bowl,roll,2.0,/r/Synonym
bowl,hold,2.0,/r/UsedFor
past,time,2.385,/r/RelatedTo
past,time_period,2.0,/r/IsA
past,old,2.0,/r/RelatedTo
bear,move,2.0,/r/Entails
bear,transport,2.0,/r/MannerOf
bear,make,2.0,/r/MannerOf
bear,take,2.0,/r/MannerOf
bear,animal,10.5,/r/RelatedTo
bear,large,4.126,/r/RelatedTo
bear,hold,2.0,/r/Synonym
beat,hit,2.0,/r/Entails
beat,cooking,2.0,/r/HasContext
beat,music,2.0,/r/HasContext
beat,sound,2.0,/r/IsA
beat,beat,2.0,/r/MannerOf
beat,strike,2.0,/r/MannerOf
beat,make,2.0,/r/MannerOf
beat,shape,2.0,/r/MannerOf
beat,move,2.0,/r/MannerOf
beat,play,2.0,/r/MannerOf
beat,be,2.0,/r/MannerOf
hit,baseball,2.0,/r/HasContext
hit,touch,2.0,/r/MannerOf
hit,move,2.0,/r/MannerOf
hit,score,2.0,/r/Synonym
hit,shoot,2.0,/r/Synonym
hit,strike,2.0,/r/Synonym
dress,kill,2.0,/r/Entails
dress,cooking,2.0,/r/HasContext
dress,medicine,2.0,/r/HasContext
dress,change,2.0,/r/MannerOf
dress,change_state,2.0,/r/MannerOf
dress,dress,2.0,/r/MannerOf
dress,cook,2.0,/r/MannerOf
dress,position,2.0,/r/MannerOf
dress,clothing,9.58,/r/RelatedTo
dress,garment,4.61,/r/RelatedTo
dress,long,4.759,/r/RelatedTo
dress,woman,5.115,/r/RelatedTo
leave,die,2.0,/r/Entails
leave,change,2.0,/r/MannerOf
leave,make,2.0,/r/MannerOf
look,see,5.708,/r/RelatedTo
look,be,2.0,/r/MannerOf
look,match,2.0,/r/MannerOf
practice,work,2.0,/r/Entails
practice,activity,2.0,/r/IsA
practice,use,2.0,/r/IsA
practice,exercise,2.0,/r/Synonym
read,talk,2.0,/r/MannerOf
read,learn,2.0,/r/Synonym
read,action,2.532,/r/RelatedTo
read,activity,2.293,/r/RelatedTo
read,book,4.104,/r/RelatedTo
read,take,2.0,/r/Synonym
transfer,move,2.0,/r/MannerOf
transfer,learning,2.0,/r/IsA
transfer,person,2.0,/r/IsA
transfer,travel,2.0,/r/MannerOf
transfer,remove,2.0,/r/Synonym
watch,look,2.777,/r/RelatedTo
watch,see,2.0,/r/Entails
watch,time_period,2.0,/r/IsA
watch,watch,2.0,/r/MannerOf
watch,check,2.0,/r/MannerOf
watch,device,2.046,/r/RelatedTo
watch,time,3.464,/r/UsedFor
wind,turn,2.0,/r/Entails
wind,talk,2.0,/r/IsA
wind,air,6.486,/r/RelatedTo
wind,move,2.0,/r/MannerOf
wind,be,2.0,/r/MannerOf
wind,movement,2.365,/r/RelatedTo
turn,game,2.0,/r/HasContext
turn,sport,2.0,/r/HasContext
turn,walk,2.0,/r/IsA
turn,activity,2.0,/r/IsA
turn,part,2.0,/r/IsA
turn,change,3.533,/r/RelatedTo
turn,turn,2.0,/r/MannerOf
turn,get,2.0,/r/MannerOf
turn,form,2.0,/r/MannerOf
turn,move,2.0,/r/MannerOf
turn,travel,2.0,/r/MannerOf
turn,action,2.195,/r/RelatedTo
turn,movement,3.647,/r/RelatedTo
turn,right,4.429,/r/RelatedTo
turn,act,2.0,/r/Synonym
turn,change_state,2.0,/r/Synonym
cover,card_game,2.0,/r/HasContext
cover,fire,2.0,/r/IsA
cover,dress,2.0,/r/MannerOf
cover,play,2.0,/r/MannerOf
cover,see,2.0,/r/MannerOf
cover,touch,2.0,/r/MannerOf
cover,be,2.0,/r/MannerOf
cover,bed,3.219,/r/RelatedTo
cover,book,4.756,/r/RelatedTo
cover,top,2.0,/r/Synonym
cover,covering,2.0,/r/Synonym
sex,dirty,2.0,/r/HasProperty
sex,fun,9.798,/r/HasProperty
sex,good,6.633,/r/HasProperty
sex,activity,9.381,/r/IsA
sex,class,2.0,/r/IsA
name,family,2.0,/r/IsA
name,person,3.893,/r/RelatedTo
name,list,2.0,/r/Synonym
acid,chemistry,2.0,/r/HasContext
acid,compound,2.0,/r/IsA
chemistry,substance,2.0,/r/IsA
law,law,2.0,/r/PartOf
law,collection,2.0,/r/IsA
law,order,2.341,/r/RelatedTo
law,rule,3.616,/r/RelatedTo
active,astronomy,2.0,/r/HasContext
active,grammar,2.0,/r/HasContext
active,pathology,2.0,/r/HasContext
active,person,2.0,/r/IsA
active,live,2.0,/r/RelatedTo
active,hot,2.0,/r/SimilarTo
active,open,2.0,/r/SimilarTo
astronomy,physics,2.0,/r/IsA
grammar,linguistics,2.0,/r/HasContext
activity,chemistry,2.0,/r/HasContext
activity,action,2.0,/r/Synonym
activity,act,2.0,/r/IsA
activity,active,2.0,/r/RelatedTo
activity,natural_process,2.0,/r/Synonym
address,computer_science,2.0,/r/HasContext
address,golf,2.0,/r/HasContext
address,communicate,2.0,/r/MannerOf
address,use,2.0,/r/MannerOf
address,address,2.0,/r/MannerOf
address,letter,2.0,/r/PartOf
address,home,2.458,/r/RelatedTo
address,house,2.911,/r/RelatedTo
address,number,3.915,/r/RelatedTo
address,street,3.959,/r/RelatedTo
address,cover,2.0,/r/Synonym
computer_science,computer,2.0,/r/HasContext
golf,sport,3.464,/r/IsA
golf,play,2.0,/r/MannerOf
art,art,2.0,/r/HasContext
art,music,2.645,/r/RelatedTo
art,picture,2.435,/r/RelatedTo
attack,military,2.0,/r/HasContext
attack,beginning,2.0,/r/IsA
attack,crime,2.0,/r/IsA
attack,turn,2.0,/r/IsA
attack,operation,2.0,/r/IsA
attack,act,2.0,/r/MannerOf
attack,fight,2.122,/r/RelatedTo
attack,war,2.521,/r/RelatedTo
attack,fire,2.0,/r/Synonym
military,force,2.0,/r/IsA
football,game,9.165,/r/IsA
football,sport,8.0,/r/IsA
football,ball,2.0,/r/IsA
base,anatomy,2.0,/r/HasContext
base,military,2.0,/r/HasContext
base,support,2.0,/r/IsA
base,number,2.0,/r/IsA
base,part,2.0,/r/IsA
base,compound,2.0,/r/IsA
base,box,2.0,/r/PartOf
base,vessel,2.0,/r/PartOf
base,floor,2.0,/r/Synonym
cooking,food,2.0,/r/HasPrerequisite
cooking,burn,3.464,/r/HasSubevent
bill,law,2.0,/r/HasContext
bill,program,2.0,/r/IsA
bill,list,2.0,/r/IsA
bill,money,3.682,/r/RelatedTo
bill,paper,3.657,/r/RelatedTo
bill,charge,2.0,/r/Synonym
body_part,anatomy,2.0,/r/HasContext
body_part,part,2.0,/r/IsA
body_part,organism,2.0,/r/PartOf
card_game,game,2.0,/r/IsA
cardinal,roman_catholic,2.0,/r/HasContext
cardinal,bird,2.828,/r/IsA
cardinal,number,2.0,/r/IsA
catch,baseball,2.0,/r/HasContext
catch,game,2.0,/r/IsA
catch,touch,2.0,/r/IsA
catch,object,2.0,/r/IsA
catch,play,2.0,/r/MannerOf
catch,contract,2.0,/r/MannerOf
catch,change,2.0,/r/MannerOf
catch,spread,2.0,/r/MannerOf
catch,board,2.0,/r/MannerOf
catch,get,2.0,/r/Synonym
catch,control,2.0,/r/MannerOf
catch,watch,2.0,/r/Synonym
cell,biology,2.0,/r/HasContext
cell,room,4.68,/r/RelatedTo
cell,organism,2.358,/r/RelatedTo
center,football,2.0,/r/HasContext
center,military,2.0,/r/HasContext
center,position,2.0,/r/IsA
center,building,2.0,/r/IsA
center,object,2.0,/r/IsA
center,class,2.0,/r/IsA
center,area,2.0,/r/IsA
center,place,2.0,/r/IsA
center,point,2.0,/r/IsA
center,move,2.0,/r/MannerOf
character,genetics,2.0,/r/HasContext
character,book,3.482,/r/RelatedTo
character,person,6.402,/r/RelatedTo
character,play,2.75,/r/RelatedTo
character,quality,2.0,/r/Synonym
genetics,biology,2.0,/r/IsA
chromatic,music,2.0,/r/HasContext
chromatic,colored,2.0,/r/RelatedTo
clear,computer_science,2.0,/r/HasContext
clear,change,2.0,/r/MannerOf
clear,make,2.0,/r/MannerOf
clear,remove,2.0,/r/MannerOf
clear,pass,2.0,/r/Synonym
clear,free,2.0,/r/SimilarTo
clear,glass,2.16,/r/RelatedTo
clear,see,3.055,/r/RelatedTo
clear,clean,2.0,/r/Synonym
clear,open,2.0,/r/Synonym
complete,football,2.0,/r/HasContext
complete,end,2.0,/r/MannerOf
complete,play,2.0,/r/MannerOf
complete,clean,2.0,/r/SimilarTo
complete,dead,2.0,/r/SimilarTo
complete,full,2.0,/r/SimilarTo
complete,good,2.0,/r/SimilarTo
complete,sound,2.0,/r/SimilarTo
compound,botany,2.0,/r/HasContext
compound,chemistry,2.0,/r/HasContext
compound,rough,2.0,/r/RelatedTo
botany,biology,2.0,/r/IsA
contract,contract,2.0,/r/HasContext
contract,bridge,2.0,/r/PartOf
contract,sign,2.0,/r/Synonym
court,law,2.82,/r/RelatedTo
court,area,2.0,/r/IsA
court,government,2.0,/r/IsA
court,room,2.254,/r/RelatedTo
court,act,2.0,/r/MannerOf
court,building,2.0,/r/PartOf
court,judge,4.456,/r/RelatedTo
court,place,4.543,/r/RelatedTo
division,biology,2.0,/r/HasContext
division,botany,2.0,/r/HasContext
division,operation,2.956,/r/RelatedTo
division,part,2.0,/r/Synonym
division,class,2.0,/r/Synonym
medicine,medicine,2.0,/r/HasContext
medicine,drug,2.0,/r/IsA
medicine,music,2.0,/r/Synonym
down,sport,2.0,/r/HasContext
down,turn,2.0,/r/IsA
down,hair,2.0,/r/IsA
down,strike,2.0,/r/MannerOf
down,set,2.0,/r/SimilarTo
draw,art,3.306,/r/RelatedTo
draw,baseball,2.0,/r/HasContext
draw,run,2.0,/r/IsA
draw,object,2.0,/r/IsA
draw,change,2.0,/r/MannerOf
draw,form,2.0,/r/MannerOf
draw,thin,2.0,/r/MannerOf
draw,move,2.0,/r/MannerOf
draw,close,2.0,/r/MannerOf
draw,write,2.0,/r/MannerOf
draw,remove,2.0,/r/MannerOf
draw,travel,2.0,/r/MannerOf
draw,kill,2.0,/r/MannerOf
draw,be,2.0,/r/MannerOf
draw,make,2.091,/r/RelatedTo
draw,picture,3.118,/r/RelatedTo
drive,computer_science,2.0,/r/HasContext
drive,golf,2.0,/r/HasContext
drive,sport,2.0,/r/HasContext
drive,device,2.0,/r/IsA
drive,return,2.0,/r/IsA
drive,throw,2.0,/r/MannerOf
drive,make,2.0,/r/MannerOf
drive,transport,2.0,/r/MannerOf
drive,travel,2.0,/r/MannerOf
drive,hit,2.0,/r/MannerOf
drive,drive,2.0,/r/MannerOf
drive,move,2.0,/r/MannerOf
drive,work,2.0,/r/MannerOf
drive,action,4.482,/r/RelatedTo
drive,activity,2.42,/r/RelatedTo
drive,car,10.472,/r/RelatedTo
drive,movement,2.439,/r/RelatedTo
drive,force,2.0,/r/Synonym
drop,drug,2.0,/r/MannerOf
drop,sport,2.0,/r/HasContext
drop,decrease,2.0,/r/IsA
drop,change,2.0,/r/MannerOf
drop,fall,8.721,/r/RelatedTo
drop,move,2.0,/r/MannerOf
drop,remove,2.0,/r/MannerOf
drop,action,3.745,/r/RelatedTo
drop,down,3.17,/r/RelatedTo
drop,liquid,2.781,/r/RelatedTo
drop,shape,3.231,/r/RelatedTo
drop,water,7.352,/r/RelatedTo
drug,medicine,2.0,/r/HasContext
drug,agent,2.0,/r/IsA
drug,use,2.0,/r/MannerOf
education,education,2.0,/r/HasContext
education,activity,2.0,/r/IsA
education,learning,2.0,/r/IsA
fast,music,2.0,/r/HasContext
force,physics,2.0,/r/HasContext
force,organization,2.0,/r/IsA
force,act,2.0,/r/MannerOf
form,biology,2.0,/r/HasContext
form,linguistics,2.0,/r/HasContext
form,structure,2.0,/r/IsA
form,word,2.0,/r/IsA
form,change,2.0,/r/MannerOf
form,make,2.0,/r/MannerOf
form,shape,2.0,/r/Synonym
form,class,2.0,/r/Synonym
free,chemistry,2.0,/r/HasContext
free,physics,2.0,/r/HasContext
free,people,2.0,/r/IsA
free,free,2.0,/r/RelatedTo
free,clear,2.0,/r/SimilarTo
game,game,2.0,/r/HasContext
game,activity,4.984,/r/RelatedTo
game,play,6.469,/r/RelatedTo
game,animal,2.0,/r/IsA
game,score,2.0,/r/IsA
game,part,2.0,/r/IsA
game,set,2.0,/r/PartOf
game,baseball,2.602,/r/RelatedTo
game,board,3.959,/r/RelatedTo
game,entertainment,3.464,/r/UsedFor
game,fun,5.884,/r/RelatedTo
game,sport,2.609,/r/RelatedTo
give,law,2.0,/r/HasContext
give,think,2.0,/r/MannerOf
give,communicate,2.0,/r/MannerOf
give,lead,2.0,/r/MannerOf
give,use,2.0,/r/MannerOf
give,make,2.0,/r/MannerOf
give,show,2.0,/r/MannerOf
give,pass,2.0,/r/Synonym
give,state,2.0,/r/MannerOf
give,transfer,2.0,/r/MannerOf
give,utter,2.0,/r/MannerOf
give,hold,2.0,/r/Synonym
group,chemistry,2.0,/r/HasContext
group,set,2.0,/r/IsA
group,meet,2.0,/r/MannerOf
ice,slang,2.0,/r/HasContext
ice,hard,4.0,/r/HasProperty
ice,solid,4.899,/r/IsA
ice,material,2.0,/r/IsA
ice,object,2.0,/r/IsA
ice,water,3.114,/r/RelatedTo
ice,cold,2.0,/r/UsedFor
ice,drink,3.464,/r/UsedFor
joint,anatomy,2.0,/r/HasContext
joint,body_part,2.0,/r/IsA
joint,supply,2.0,/r/MannerOf
joint,fasten,2.0,/r/MannerOf
joint,separate,2.0,/r/MannerOf
key,music,2.0,/r/HasContext
key,device,2.0,/r/IsA
key,space,2.0,/r/IsA
key,list,2.0,/r/IsA
key,supply,2.0,/r/MannerOf
key,action,2.0,/r/PartOf
key,lock,2.0,/r/UsedFor
key,close,2.0,/r/UsedFor
key,open,2.0,/r/UsedFor
lead,baseball,2.0,/r/HasContext
lead,sport,2.0,/r/HasContext
lead,music,2.0,/r/HasContext
lead,turn,2.0,/r/IsA
lead,position,2.0,/r/IsA
lead,score,2.0,/r/IsA
lead,metallic_element,2.0,/r/IsA
lead,leave,2.0,/r/Synonym
lead,card_game,2.0,/r/PartOf
lead,heavy,2.755,/r/RelatedTo
lead,head,2.0,/r/Synonym
lead,run,2.0,/r/Synonym
object,grammar,2.0,/r/HasContext
object,computer_science,2.0,/r/IsA
object,be,2.0,/r/MannerOf
operation,computer_science,2.0,/r/HasContext
operation,military,2.0,/r/HasContext
operation,activity,2.0,/r/IsA
operation,work,2.0,/r/IsA
operation,process,2.0,/r/Synonym
operation,action,2.0,/r/IsA
operation,game,3.357,/r/RelatedTo
order,biology,2.0,/r/HasContext
order,military,2.0,/r/HasContext
order,organization,2.0,/r/IsA
order,rule,2.0,/r/IsA
order,state,2.0,/r/IsA
order,rate,2.0,/r/Synonym
position,sport,2.0,/r/HasContext
position,point,2.0,/r/IsA
position,put,2.0,/r/Synonym
position,place,2.0,/r/Synonym
position,side,2.0,/r/Synonym
process,psychology,2.0,/r/HasContext
process,body_part,2.0,/r/IsA
process,work,2.0,/r/Synonym
process,action,2.0,/r/Synonym
put,music,2.0,/r/HasContext
put,use,2.0,/r/MannerOf
put,change,2.0,/r/MannerOf
put,move,2.0,/r/MannerOf
put,golf,2.069,/r/RelatedTo
put,place,2.0,/r/Synonym
return,football,2.0,/r/HasContext
return,motion,2.0,/r/IsA
return,run,2.0,/r/IsA
return,transport,2.0,/r/MannerOf
return,return,2.0,/r/MannerOf
return,travel,2.0,/r/MannerOf
return,back,5.049,/r/RelatedTo
return,fall,2.0,/r/Synonym
rough,botany,2.0,/r/HasContext
rough,compound,2.0,/r/RelatedTo
rough,simple,2.0,/r/RelatedTo
round,mathematics,2.0,/r/HasContext
round,shape,4.441,/r/RelatedTo
round,call,2.0,/r/IsA
round,form,2.0,/r/MannerOf
round,travel,2.0,/r/MannerOf
round,ball,2.516,/r/RelatedTo
round,beat,2.0,/r/Synonym
round,turn,2.0,/r/Synonym
round,attack,2.0,/r/Synonym
rule,linguistics,2.0,/r/HasContext
rule,mathematics,2.0,/r/HasContext
rule,draw,2.0,/r/MannerOf
rule,book,2.0,/r/PartOf
rule,law,6.369,/r/RelatedTo
crime,activity,2.0,/r/IsA
crime,crime,2.0,/r/IsA
score,music,2.0,/r/HasContext
score,set,2.0,/r/IsA
score,number,2.0,/r/IsA
score,record,2.0,/r/MannerOf
score,mark,2.0,/r/Synonym
set,mathematics,2.0,/r/HasContext
set,psychology,2.0,/r/HasContext
set,astronomy,2.0,/r/HasContext
set,exercise,2.0,/r/IsA
set,collection,2.0,/r/Synonym
set,change,2.0,/r/MannerOf
set,put,2.0,/r/Synonym
set,down,2.0,/r/SimilarTo
set,dress,2.0,/r/Synonym
set,place,2.0,/r/Synonym
set,plant,2.0,/r/Synonym
sharp,music,2.0,/r/HasContext
sharp,salt,2.0,/r/SimilarTo
shoot,sport,2.0,/r/HasContext
shoot,grow,2.0,/r/MannerOf
shoot,measure,2.0,/r/MannerOf
shoot,utter,2.0,/r/MannerOf
shoot,fire,2.0,/r/MannerOf
shoot,hit,2.0,/r/MannerOf
shoot,throw,2.0,/r/MannerOf
shoot,kill,2.0,/r/MannerOf
shoot,score,2.0,/r/MannerOf
shoot,film,2.0,/r/Synonym
side,animal,2.0,/r/HasContext
side,game,2.0,/r/HasContext
side,war,2.0,/r/HasContext
side,surface,2.0,/r/IsA
side,cut,2.0,/r/IsA
side,area,2.0,/r/IsA
side,line,2.0,/r/IsA
side,side,2.0,/r/MannerOf
simple,botany,2.0,/r/HasContext
simple,herb,2.0,/r/IsA
simple,simple,2.0,/r/RelatedTo
solid,mathematics,2.0,/r/HasContext
solid,shape,2.0,/r/IsA
solid,substance,2.0,/r/IsA
solid,hard,2.0,/r/SimilarTo
solid,dry,2.0,/r/SimilarTo
