Cues,Coverage,Unknown,R1missing,R2missing,R3missing
抖,0.611111111111111,0,0,0.109090909090909,0.272727272727273
抗争,0.767123287671233,0,0,0.0909090909090909,0.254545454545455
抗战,0.715277777777778,0,0.0363636363636364,0.145454545454545,0.2
抗拒,0.838028169014085,0.0181818181818182,0,0.163636363636364,0.254545454545455
抗日,0.650684931506849,0,0.0181818181818182,0.127272727272727,0.2
抗议,0.731034482758621,0,0,0.145454545454545,0.218181818181818
折,0.733812949640288,0.0181818181818182,0.0181818181818182,0.2,0.254545454545455
折叠,0.63030303030303,0,0,0,0
折扣,0.784172661870504,0,0,0.163636363636364,0.309090909090909
折磨,0.742424242424242,0.0181818181818182,0.0363636363636364,0.218181818181818,0.345454545454545
折纸,0.536231884057971,0,0,0.163636363636364,0.327272727272727
抚摸,0.804347826086957,0,0,0.2,0.290909090909091
抛弃,0.668918918918919,0.0363636363636364,0.0181818181818182,0.109090909090909,0.181818181818182
抢,0.668831168831169,0.0363636363636364,0,0.0363636363636364,0.163636363636364
抢劫,0.826388888888889,0,0,0.109090909090909,0.272727272727273
抢夺,0.740506329113924,0,0,0,0.127272727272727
抢救,0.816326530612245,0,0.0363636363636364,0.0909090909090909,0.2
护士,0.848684210526316,0,0,0.0909090909090909,0.145454545454545
护照,0.832214765100671,0,0.0181818181818182,0.109090909090909,0.163636363636364
护理,0.790849673202614,0,0,0.0909090909090909,0.127272727272727
护肤,0.607843137254902,0,0,0.0363636363636364,0.181818181818182
报,0.673611111111111,0,0,0.127272727272727,0.254545454545455
报告,0.803030303030303,0,0,0.236363636363636,0.363636363636364
报复,0.623188405797101,0,0,0.218181818181818,0.272727272727273
报应,0.534351145038168,0.0545454545454545,0,0.236363636363636,0.381818181818182
报纸,0.63030303030303,0,0,0,0
报表,0.791946308724832,0,0,0.0909090909090909,0.2
报警,0.830769230769231,0.0181818181818182,0.181818181818182,0.181818181818182,0.272727272727273
报道,0.819444444444444,0,0,0.145454545454545,0.236363636363636
报酬,0.740740740740741,0.0181818181818182,0.0181818181818182,0.218181818181818,0.309090909090909
披肩,0.753164556962025,0,0,0.0363636363636364,0.0909090909090909
披萨,0.631944444444444,0,0,0.127272727272727,0.254545454545455
披风,0.740458015267176,0,0.0363636363636364,0.254545454545455,0.327272727272727
抬头,0.541353383458647,0,0.0181818181818182,0.163636363636364,0.4
抱,0.767441860465116,0,0,0.254545454545455,0.4
抱怨,0.65625,0.0181818181818182,0.0545454545454545,0.272727272727273,0.345454545454545
抱歉,0.767605633802817,0,0,0.109090909090909,0.309090909090909
抵制,0.571428571428571,0,0,0.236363636363636,0.345454545454545
抵抗,0.701492537313433,0.0181818181818182,0,0.254545454545455,0.309090909090909
抵押,0.690322580645161,0,0,0.0545454545454545,0.127272727272727
抵触,0.857142857142857,0,0,0.0727272727272727,0.254545454545455
抹布,0.746268656716418,0,0.0181818181818182,0.2,0.345454545454545
抹香鲸,0.734265734265734,0.0181818181818182,0,0.163636363636364,0.236363636363636
抽,0.510344827586207,0,0,0.127272727272727,0.236363636363636
抽卡,0.552447552447552,0.0181818181818182,0.0181818181818182,0.109090909090909,0.272727272727273
抽奖,0.626582278481013,0,0.0181818181818182,0.0181818181818182,0.0909090909090909
抽屉,0.705882352941177,0,0,0.0727272727272727,0.145454545454545
抽烟,0.797202797202797,0,0,0.163636363636364,0.236363636363636
抽血,0.666666666666667,0,0.0363636363636364,0.163636363636364,0.181818181818182
抽象,0.779310344827586,0.0181818181818182,0,0.127272727272727,0.236363636363636
担当,0.734177215189873,0,0,0,0.127272727272727
担心,0.877862595419847,0.0181818181818182,0,0.218181818181818,0.4
担忧,0.823529411764706,0,0.0181818181818182,0.218181818181818,0.290909090909091
拆迁,0.566176470588235,0,0,0.218181818181818,0.309090909090909
拇指,0.683453237410072,0.0181818181818182,0,0.181818181818182,0.290909090909091
拉,0.488721804511278,0,0,0.181818181818182,0.4
拉萨,0.587837837837838,0,0,0.0727272727272727,0.236363636363636
拉链,0.655405405405405,0.0181818181818182,0.0363636363636364,0.109090909090909,0.163636363636364
拉面,0.615384615384615,0,0,0.0545454545454545,0.109090909090909
拌,0.577464788732394,0,0,0.127272727272727,0.290909090909091
拍,0.72992700729927,0.0181818181818182,0,0.218181818181818,0.290909090909091
拍卖,0.593333333333333,0,0,0.0727272727272727,0.2
拍手,0.75,0,0,0.2,0.254545454545455
拍摄,0.743055555555556,0,0,0.145454545454545,0.236363636363636
拍照,0.722972972972973,0,0,0.0909090909090909,0.218181818181818
拐卖,0.793103448275862,0,0,0.127272727272727,0.236363636363636
拐杖,0.668965517241379,0.0363636363636364,0,0.145454545454545,0.218181818181818
拒绝,0.842424242424242,0,0,0,0
拓展,0.744360902255639,0,0,0.2,0.381818181818182
拔,0.475524475524476,0,0.0181818181818182,0.127272727272727,0.254545454545455
拔牙,0.738853503184713,0,0,0.0363636363636364,0.109090909090909
拖后腿,0.651006711409396,0,0,0.0909090909090909,0.2
拖地,0.791666666666667,0,0.0181818181818182,0.145454545454545,0.218181818181818
拖延,0.764705882352941,0,0,0.218181818181818,0.309090909090909
拖延症,0.75187969924812,0,0,0.254545454545455,0.327272727272727
拖把,0.808219178082192,0,0.0181818181818182,0.145454545454545,0.181818181818182
拖拉机,0.611111111111111,0,0,0.145454545454545,0.236363636363636
拖欠,0.62043795620438,0,0,0.145454545454545,0.363636363636364
拖累,0.618320610687023,0.0181818181818182,0,0.218181818181818,0.4
拖车,0.661764705882353,0,0,0.236363636363636,0.290909090909091
拖鞋,0.652777777777778,0.0181818181818182,0.0181818181818182,0.127272727272727,0.236363636363636
拘束,0.56390977443609,0,0,0.236363636363636,0.345454545454545
拘留,0.733333333333333,0.0181818181818182,0,0.0909090909090909,0.181818181818182
拙劣,0.76984126984127,0,0,0.272727272727273,0.436363636363636
招募,0.666666666666667,0,0,0.0181818181818182,0.0909090909090909
招呼,0.719178082191781,0,0,0.109090909090909,0.236363636363636
招待,0.798611111111111,0.0181818181818182,0.0181818181818182,0.145454545454545,0.218181818181818
招待所,0.742857142857143,0,0,0.2,0.254545454545455
招标,0.689075630252101,0,0.0363636363636364,0.363636363636364,0.436363636363636
招牌,0.548872180451128,0,0,0.254545454545455,0.327272727272727
招聘,0.72972972972973,0,0,0.109090909090909,0.2
拜拜,0.674418604651163,0,0.0181818181818182,0.218181818181818,0.418181818181818
拥堵,0.666666666666667,0,0,0.109090909090909,0.218181818181818
拥抱,0.782051282051282,0,0,0,0.163636363636364
拥挤,0.841379310344828,0,0,0.0727272727272727,0.290909090909091
拥有,0.833333333333333,0,0,0.236363636363636,0.363636363636364
拧,0.533333333333333,0,0,0.2,0.345454545454545
拮据,0.643835616438356,0.0545454545454545,0,0.109090909090909,0.236363636363636
拯救,0.781021897810219,0.0181818181818182,0.0363636363636364,0.181818181818182,0.290909090909091
拱,0.546875,0.0363636363636364,0,0.254545454545455,0.418181818181818
拳击,0.660130718954248,0,0,0.0727272727272727,0.145454545454545
拳头,0.809859154929577,0,0,0.145454545454545,0.272727272727273
拼写,0.817518248175182,0,0,0.163636363636364,0.345454545454545
拼命,0.733812949640288,0,0,0.2,0.272727272727273
拼图,0.683823529411765,0,0.0181818181818182,0.2,0.309090909090909
拼搏,0.909722222222222,0,0,0.145454545454545,0.236363636363636
拼音,0.740740740740741,0,0.0363636363636364,0.163636363636364,0.345454545454545
拿,0.695035460992908,0,0,0.181818181818182,0.254545454545455
持久,0.653225806451613,0,0,0.272727272727273,0.472727272727273
持续,0.776,0,0,0.272727272727273,0.454545454545455
挂断,0.781954887218045,0,0,0.236363636363636,0.345454545454545
挂科,0.593939393939394,0,0,0,0
指令,0.776978417266187,0.0181818181818182,0,0.181818181818182,0.290909090909091
指南针,0.640522875816993,0,0,0.0545454545454545,0.163636363636364
指向,0.817518248175182,0,0,0.218181818181818,0.290909090909091
指头,0.734375,0.0363636363636364,0.0181818181818182,0.236363636363636,0.418181818181818
指导,0.801369863013699,0,0,0.127272727272727,0.218181818181818
指尖,0.699248120300752,0,0.0181818181818182,0.218181818181818,0.345454545454545
指引,0.889763779527559,0,0.0181818181818182,0.254545454545455,0.418181818181818
指挥,0.678321678321678,0,0,0.127272727272727,0.272727272727273
指挥家,0.647058823529412,0.0181818181818182,0.0181818181818182,0.2,0.309090909090909
指控,0.79136690647482,0.0181818181818182,0.0181818181818182,0.163636363636364,0.290909090909091
指标,0.83969465648855,0,0,0.254545454545455,0.363636363636364
指甲,0.536,0,0,0.272727272727273,0.454545454545455
指甲油,0.618055555555556,0.0181818181818182,0,0.145454545454545,0.236363636363636
指示,0.751633986928105,0,0,0.0727272727272727,0.145454545454545
指纹,0.751592356687898,0,0,0.0363636363636364,0.109090909090909
指责,0.64,0.0363636363636364,0,0.254545454545455,0.472727272727273
指针,0.815602836879433,0,0,0.163636363636364,0.272727272727273
按,0.73469387755102,0,0,0.127272727272727,0.2
按摩,0.545454545454545,0,0,0,0
按钮,0.721804511278195,0.0181818181818182,0,0.218181818181818,0.363636363636364
按键,0.702290076335878,0.0181818181818182,0.0181818181818182,0.272727272727273,0.327272727272727
挑剔,0.556451612903226,0,0,0.327272727272727,0.418181818181818
挑战,0.830985915492958,0.0181818181818182,0,0.145454545454545,0.272727272727273
挖,0.692913385826772,0.0181818181818182,0,0.309090909090909,0.381818181818182
挖掘,0.654545454545455,0,0,0,0
挖掘机,0.530201342281879,0,0,0.0545454545454545,0.236363636363636
挖苦,0.823076923076923,0.0181818181818182,0,0.254545454545455,0.381818181818182
挚友,0.602836879432624,0,0,0.145454545454545,0.290909090909091
挠,0.664285714285714,0,0.0181818181818182,0.145454545454545,0.290909090909091
挣扎,0.738562091503268,0,0.0181818181818182,0.0363636363636364,0.163636363636364
挣钱,0.870503597122302,0,0.0181818181818182,0.163636363636364,0.290909090909091
挤,0.848275862068966,0.0181818181818182,0,0.127272727272727,0.236363636363636
挤压,0.581081081081081,0,0,0.0909090909090909,0.218181818181818
挥手,0.774436090225564,0,0,0.254545454545455,0.327272727272727
挥霍,0.611842105263158,0,0,0.0545454545454545,0.181818181818182
挨打,0.73134328358209,0,0,0.218181818181818,0.345454545454545
挨骂,0.830882352941177,0.0181818181818182,0,0.181818181818182,0.345454545454545
挪,0.512,0,0,0.290909090909091,0.436363636363636
挪威,0.636986301369863,0.0363636363636364,0,0.0727272727272727,0.272727272727273
挫折,0.823943661971831,0,0,0.109090909090909,0.309090909090909
振作,0.713333333333333,0,0,0.0727272727272727,0.2
挺好,0.656488549618321,0.0363636363636364,0,0.254545454545455,0.363636363636364
捆绑,0.708029197080292,0,0,0.181818181818182,0.327272727272727
捏,0.587412587412587,0,0,0.109090909090909,0.290909090909091
捐款,0.715277777777778,0,0,0.127272727272727,0.254545454545455
捐献,0.835526315789474,0.0181818181818182,0,0.0727272727272727,0.163636363636364
捐赠,0.769230769230769,0,0,0.145454545454545,0.254545454545455
捕捉,0.826771653543307,0,0.0181818181818182,0.272727272727273,0.4
损伤,0.697183098591549,0,0,0.145454545454545,0.272727272727273
损坏,0.688888888888889,0.0181818181818182,0,0.236363636363636,0.309090909090909
损失,0.72992700729927,0.0363636363636364,0,0.181818181818182,0.327272727272727
捡东西,0.549295774647887,0.0363636363636364,0,0.127272727272727,0.290909090909091
捡起,0.785714285714286,0,0,0.163636363636364,0.290909090909091
换行,0.616071428571429,0.0181818181818182,0,0.381818181818182,0.581818181818182
捣乱,0.779411764705882,0.0181818181818182,0.0181818181818182,0.181818181818182,0.327272727272727
捣蛋,0.826388888888889,0,0,0.0909090909090909,0.290909090909091
捣蛋鬼,0.811688311688312,0,0,0.0727272727272727,0.127272727272727
掉,0.671875,0,0,0.236363636363636,0.436363636363636
掉落,0.695364238410596,0,0,0.0909090909090909,0.163636363636364
掌声,0.700729927007299,0,0.0181818181818182,0.181818181818182,0.309090909090909
掌握,0.823529411764706,0,0,0.0545454545454545,0.163636363636364
掌柜,0.437037037037037,0,0,0.218181818181818,0.327272727272727
掐,0.616541353383459,0,0.0181818181818182,0.218181818181818,0.345454545454545
排列,0.842465753424658,0,0,0.0909090909090909,0.254545454545455
排名,0.671532846715328,0,0.0181818181818182,0.2,0.290909090909091
排尿,0.583941605839416,0,0,0.181818181818182,0.327272727272727
排放,0.712418300653595,0,0,0.0727272727272727,0.145454545454545
排斥,0.704697986577181,0,0,0.0909090909090909,0.2
排版,0.776223776223776,0,0.0181818181818182,0.0909090909090909,0.290909090909091
排球,0.746478873239437,0,0,0.145454545454545,0.272727272727273
排队,0.783783783783784,0,0,0.0909090909090909,0.218181818181818
排除,0.597122302158273,0,0.0181818181818182,0.145454545454545,0.309090909090909
排骨,0.608108108108108,0,0,0.127272727272727,0.181818181818182
探究,0.827814569536424,0,0,0.0545454545454545,0.2
探索,0.877551020408163,0,0,0.127272727272727,0.2
探讨,0.883870967741936,0,0,0,0.181818181818182
探险,0.709090909090909,0,0,0,0
接受,0.823076923076923,0,0,0.236363636363636,0.4
接口,0.549295774647887,0.0363636363636364,0,0.181818181818182,0.236363636363636
接吻,0.753424657534247,0.0181818181818182,0,0.145454545454545,0.2
接待,0.649253731343284,0,0,0.218181818181818,0.345454545454545
接着,0.58041958041958,0,0,0.145454545454545,0.254545454545455
接纳,0.77037037037037,0.0181818181818182,0,0.218181818181818,0.327272727272727
接触,0.77037037037037,0.0181818181818182,0.0181818181818182,0.181818181818182,0.345454545454545
接近,0.834710743801653,0.0363636363636364,0.0363636363636364,0.290909090909091,0.472727272727273
控,0.568345323741007,0,0.0363636363636364,0.109090909090909,0.327272727272727
控制,0.673758865248227,0,0.0181818181818182,0.145454545454545,0.272727272727273
控告,0.727941176470588,0.0181818181818182,0,0.2,0.327272727272727
推,0.557046979865772,0,0,0.109090909090909,0.181818181818182
推动,0.736434108527132,0,0.0545454545454545,0.2,0.4
推广,0.745454545454545,0,0,0,0
推测,0.804347826086957,0,0,0.2,0.290909090909091
推特,0.638297872340426,0.0545454545454545,0,0.145454545454545,0.290909090909091
推理,0.831168831168831,0.0181818181818182,0,0.0727272727272727,0.127272727272727
推翻,0.739130434782609,0.0181818181818182,0,0.181818181818182,0.309090909090909
推脱,0.783333333333333,0.0181818181818182,0,0.327272727272727,0.490909090909091
推荐,0.621212121212121,0.0363636363636364,0.0181818181818182,0.181818181818182,0.4
推辞,0.773972602739726,0,0.0181818181818182,0.127272727272727,0.2
推迟,0.746575342465753,0,0,0.0727272727272727,0.272727272727273
推销,0.753623188405797,0.0181818181818182,0,0.163636363636364,0.327272727272727
推销员,0.695035460992908,0,0.0181818181818182,0.163636363636364,0.254545454545455
掩埋,0.705882352941177,0,0,0.181818181818182,0.345454545454545
掩盖,0.778625954198473,0.0181818181818182,0,0.2,0.418181818181818
掩饰,0.742647058823529,0,0,0.2,0.327272727272727
措施,0.7109375,0.0181818181818182,0,0.254545454545455,0.418181818181818
揉,0.550724637681159,0,0,0.218181818181818,0.272727272727273
描写,0.778625954198473,0.0181818181818182,0,0.254545454545455,0.363636363636364
描摹,0.724137931034483,0,0,0.127272727272727,0.236363636363636
描绘,0.772727272727273,0,0.0181818181818182,0.0363636363636364,0.145454545454545
描述,0.812121212121212,0,0,0,0
提,0.552238805970149,0,0,0.218181818181818,0.345454545454545
提交,0.761290322580645,0,0,0.0545454545454545,0.127272727272727
提供,0.803030303030303,0.0181818181818182,0,0.236363636363636,0.363636363636364
提出,0.86013986013986,0,0.0181818181818182,0.127272727272727,0.254545454545455
提升,0.876811594202899,0,0,0.181818181818182,0.309090909090909
提取,0.625,0,0.0363636363636364,0.0727272727272727,0.127272727272727
提案,0.788617886178862,0,0,0.290909090909091,0.472727272727273
提示,0.787878787878788,0,0,0,0
提纲,0.686567164179104,0.0363636363636364,0,0.218181818181818,0.345454545454545
提要,0.77037037037037,0,0,0.2,0.345454545454545
提醒,0.795620437956204,0,0,0.218181818181818,0.290909090909091
提问,0.898550724637681,0,0,0.163636363636364,0.327272727272727
提高,0.762237762237762,0,0,0.163636363636364,0.236363636363636
插入,0.537313432835821,0,0,0.2,0.363636363636364
插头,0.475862068965517,0,0,0.109090909090909,0.254545454545455
插画,0.676056338028169,0.0181818181818182,0,0.145454545454545,0.272727272727273
插花,0.746478873239437,0,0,0.145454545454545,0.272727272727273
插销,0.47741935483871,0.218181818181818,0,0.0727272727272727,0.109090909090909
插队,0.550724637681159,0.0181818181818182,0,0.2,0.290909090909091
握,0.75,0,0,0.218181818181818,0.309090909090909
握手,0.694029850746269,0,0,0.254545454545455,0.309090909090909
揭露,0.691780821917808,0.0181818181818182,0,0.109090909090909,0.236363636363636
援助,0.776223776223776,0,0,0.145454545454545,0.254545454545455
搅,0.607142857142857,0.0181818181818182,0.0181818181818182,0.163636363636364,0.272727272727273
搅拌,0.722222222222222,0.0181818181818182,0.0181818181818182,0.145454545454545,0.218181818181818
搅拌机,0.664556962025316,0,0,0.0363636363636364,0.0909090909090909
搜查,0.74468085106383,0,0,0.145454545454545,0.290909090909091
搜索,0.775757575757576,0,0,0,0
搜集,0.848484848484849,0,0,0.272727272727273,0.327272727272727
搞,0.647058823529412,0,0,0.2,0.327272727272727
搞事,0.590551181102362,0,0.0181818181818182,0.236363636363636,0.436363636363636
搞基,0.630434782608696,0.0181818181818182,0.0363636363636364,0.145454545454545,0.309090909090909
搞怪,0.585185185185185,0.0363636363636364,0.0181818181818182,0.236363636363636,0.290909090909091
搞笑,0.816901408450704,0.0181818181818182,0.0363636363636364,0.145454545454545,0.236363636363636
搞鬼,0.706766917293233,0,0.0181818181818182,0.236363636363636,0.327272727272727
搬家,0.815789473684211,0,0,0.0909090909090909,0.145454545454545
搬砖,0.86,0,0,0.109090909090909,0.163636363636364
搭配,0.736434108527132,0,0,0.254545454545455,0.4
携带,0.585714285714286,0,0,0.145454545454545,0.309090909090909
摄像机,0.739130434782609,0.0181818181818182,0,0.163636363636364,0.327272727272727
摄影,0.826666666666667,0,0,0.0727272727272727,0.2
摆脱,0.8,0,0,0.2,0.254545454545455
摆设,0.645833333333333,0.0181818181818182,0.0181818181818182,0.109090909090909,0.254545454545455
摇,0.395833333333333,0,0,0.109090909090909,0.272727272727273
摇头,0.713235294117647,0.0181818181818182,0,0.218181818181818,0.309090909090909
摇摆,0.569343065693431,0,0.0181818181818182,0.181818181818182,0.309090909090909
摇晃,0.6,0,0,0.0727272727272727,0.2
摇滚,0.675675675675676,0,0.0181818181818182,0.109090909090909,0.181818181818182
摊位,0.532467532467532,0,0,0.0545454545454545,0.145454545454545
摊子,0.560509554140127,0,0,0.0363636363636364,0.109090909090909
摔,0.753623188405797,0,0,0.2,0.290909090909091
摔倒,0.609022556390977,0,0.0363636363636364,0.181818181818182,0.363636363636364
摔跤,0.685314685314685,0.0181818181818182,0.0181818181818182,0.127272727272727,0.254545454545455
摘要,0.794117647058823,0,0,0.2,0.327272727272727
摩天大楼,0.758620689655172,0,0,0.163636363636364,0.2
摩天轮,0.727891156462585,0.0363636363636364,0,0.109090909090909,0.218181818181818
摩托,0.652777777777778,0.0181818181818182,0,0.163636363636364,0.218181818181818
摩托车,0.755102040816326,0,0,0.0727272727272727,0.254545454545455
摩擦,0.478260869565217,0,0,0.2,0.290909090909091
摩的,0.638888888888889,0,0,0.145454545454545,0.236363636363636
摩肩接踵,0.604166666666667,0.0181818181818182,0,0.127272727272727,0.254545454545455
摸,0.725490196078431,0,0,0.0363636363636364,0.181818181818182
撑,0.4921875,0,0,0.290909090909091,0.381818181818182
撒娇,0.613138686131387,0.0545454545454545,0.0181818181818182,0.163636363636364,0.327272727272727
撒旦,0.709219858156028,0.0727272727272727,0,0.163636363636364,0.272727272727273
撒谎,0.705426356589147,0,0,0.254545454545455,0.4
撕票,0.765957446808511,0.0181818181818182,0,0.181818181818182,0.254545454545455
撕裂,0.56687898089172,0,0,0.0363636363636364,0.109090909090909
撞,0.629370629370629,0,0,0.145454545454545,0.254545454545455
撞击,0.792857142857143,0,0,0.163636363636364,0.290909090909091
撤回,0.748251748251748,0,0.0363636363636364,0.109090909090909,0.254545454545455
撤退,0.578125,0,0,0.272727272727273,0.4
撤销,0.761904761904762,0.0181818181818182,0.0363636363636364,0.0727272727272727,0.218181818181818
撬棍,0.510948905109489,0.145454545454545,0,0.163636363636364,0.345454545454545
播放,0.802631578947368,0,0,0.0727272727272727,0.163636363636364
播种,0.845070422535211,0,0,0.109090909090909,0.309090909090909
擅长,0.822222222222222,0,0,0.127272727272727,0.418181818181818
操,0.671641791044776,0,0,0.218181818181818,0.345454545454545
操作,0.822695035460993,0,0,0.163636363636364,0.272727272727273
操场,0.751677852348993,0,0,0.109090909090909,0.181818181818182
操守,0.62015503875969,0,0,0.163636363636364,0.490909090909091
操心,0.681159420289855,0.0363636363636364,0,0.181818181818182,0.309090909090909
擦,0.690647482014389,0.0181818181818182,0.0181818181818182,0.181818181818182,0.272727272727273
擦拭,0.776223776223776,0,0,0.145454545454545,0.254545454545455
攀岩,0.789473684210526,0,0,0.109090909090909,0.127272727272727
攀比,0.685714285714286,0,0.0363636363636364,0.163636363636364,0.254545454545455
攀登,0.772727272727273,0,0,0.236363636363636,0.363636363636364
支付,0.854430379746835,0,0,0.0363636363636364,0.0909090909090909
支付宝,0.730769230769231,0,0,0.0545454545454545,0.109090909090909
支出,0.753424657534247,0,0,0.127272727272727,0.218181818181818
支持,0.716666666666667,0,0.0545454545454545,0.309090909090909,0.454545454545455
支援,0.676056338028169,0.0181818181818182,0.0181818181818182,0.181818181818182,0.218181818181818
支撑,0.633802816901408,0,0,0.163636363636364,0.254545454545455
支柱,0.684563758389262,0,0,0.109090909090909,0.181818181818182
支票,0.72,0,0,0.0909090909090909,0.181818181818182
支配,0.8,0,0,0.236363636363636,0.4
收,0.710344827586207,0,0,0.163636363636364,0.2
收入,0.721212121212121,0,0,0,0
收养,0.723404255319149,0,0,0.163636363636364,0.272727272727273
收到,0.82,0,0.0181818181818182,0.0909090909090909,0.163636363636364
收割,0.823943661971831,0,0,0.145454545454545,0.272727272727273
收成,0.87248322147651,0,0,0.127272727272727,0.163636363636364
收拾,0.868965517241379,0,0.0181818181818182,0.109090909090909,0.236363636363636
收留,0.72972972972973,0,0,0.109090909090909,0.2
收益,0.768115942028985,0.0181818181818182,0,0.181818181818182,0.309090909090909
收紧,0.54,0,0,0.0909090909090909,0.181818181818182
收纳,0.701388888888889,0.0363636363636364,0,0.127272727272727,0.254545454545455
收获,0.854545454545454,0,0,0,0
收藏,0.71523178807947,0,0,0.0727272727272727,0.181818181818182
收费,0.71969696969697,0,0,0.218181818181818,0.381818181818182
收集,0.708029197080292,0.0181818181818182,0,0.2,0.309090909090909
收音机,0.63758389261745,0,0,0.0545454545454545,0.236363636363636
改变,0.826388888888889,0,0,0.109090909090909,0.272727272727273
改善,0.8125,0,0,0.145454545454545,0.236363636363636
改正,0.661870503597122,0,0,0.181818181818182,0.290909090909091
改良,0.842105263157895,0,0,0.254545454545455,0.327272727272727
改进,0.838461538461538,0,0,0.218181818181818,0.418181818181818
改造,0.735294117647059,0.0181818181818182,0,0.2,0.327272727272727
改革,0.788321167883212,0,0.0181818181818182,0.2,0.290909090909091
改革开放,0.354609929078014,0,0.0545454545454545,0.145454545454545,0.236363636363636
攻,0.822695035460993,0,0,0.163636363636364,0.272727272727273
攻击,0.781954887218045,0.0181818181818182,0,0.2,0.381818181818182
放,0.851063829787234,0,0,0.181818181818182,0.254545454545455
放下,0.58955223880597,0.0181818181818182,0,0.254545454545455,0.309090909090909
放任,0.688311688311688,0,0,0.0727272727272727,0.127272727272727
放假,0.769736842105263,0,0.0181818181818182,0.0545454545454545,0.163636363636364
放大,0.839416058394161,0.0181818181818182,0,0.2,0.309090909090909
放大镜,0.678571428571429,0,0,0.145454545454545,0.309090909090909
放学,0.829113924050633,0,0.0181818181818182,0,0.109090909090909
放屁,0.723404255319149,0.0181818181818182,0,0.2,0.236363636363636
放开,0.845070422535211,0,0.0181818181818182,0.127272727272727,0.272727272727273
放弃,0.842424242424242,0,0,0,0
放心,0.8,0,0.0181818181818182,0.309090909090909,0.4
放手,0.6953125,0.0363636363636364,0.0363636363636364,0.254545454545455,0.381818181818182
放松,0.793939393939394,0,0,0,0
放空,0.795275590551181,0.0363636363636364,0,0.272727272727273,0.418181818181818
放纵,0.625,0,0.0181818181818182,0.254545454545455,0.4
放置,0.523809523809524,0.0545454545454545,0,0.236363636363636,0.472727272727273
放肆,0.646153846153846,0.0181818181818182,0.0181818181818182,0.218181818181818,0.4
放飞,0.921428571428571,0.0181818181818182,0,0.127272727272727,0.327272727272727
放鸽子,0.654411764705882,0,0,0.181818181818182,0.345454545454545
政变,0.710526315789474,0,0,0.0909090909090909,0.145454545454545
政权,0.5,0.0181818181818182,0,0.145454545454545,0.309090909090909
政策,0.649006622516556,0.0181818181818182,0,0.0909090909090909,0.163636363636364
故乡,0.739130434782609,0,0.0181818181818182,0.218181818181818,0.254545454545455
故事,0.72972972972973,0,0.0181818181818182,0.0909090909090909,0.2
故宫,0.71523178807947,0,0,0.109090909090909,0.145454545454545
故意,0.611111111111111,0.0181818181818182,0,0.254545454545455,0.454545454545455
故障,0.813793103448276,0.0181818181818182,0,0.127272727272727,0.236363636363636
效劳,0.59375,0.0181818181818182,0.0545454545454545,0.236363636363636,0.381818181818182
效应,0.703125,0.0363636363636364,0,0.254545454545455,0.418181818181818
效果,0.738805970149254,0.0181818181818182,0,0.236363636363636,0.327272727272727
效率,0.836363636363636,0,0,0,0
效益,0.830645161290323,0,0.0181818181818182,0.309090909090909,0.418181818181818
敌人,0.757575757575758,0.0363636363636364,0,0.254545454545455,0.345454545454545
敌对,0.765957446808511,0.0181818181818182,0,0.127272727272727,0.309090909090909
敌意,0.77536231884058,0,0,0.145454545454545,0.345454545454545
敏感,0.827338129496403,0,0,0.163636363636364,0.309090909090909
敏捷,0.815384615384615,0,0,0.254545454545455,0.381818181818182
敏锐,0.75886524822695,0,0,0.145454545454545,0.290909090909091
救,0.814814814814815,0,0.0545454545454545,0.163636363636364,0.327272727272727
救助,0.770833333333333,0,0.0363636363636364,0.109090909090909,0.236363636363636
救命,0.584,0,0.0363636363636364,0.309090909090909,0.381818181818182
救国,0.601449275362319,0,0,0.145454545454545,0.345454545454545
救护车,0.823943661971831,0,0,0.145454545454545,0.272727272727273
救援,0.741258741258741,0,0,0.163636363636364,0.236363636363636
救火,0.772413793103448,0.0181818181818182,0,0.127272727272727,0.236363636363636
救灾,0.75796178343949,0,0,0.0363636363636364,0.109090909090909
救赎,0.708955223880597,0,0,0.236363636363636,0.327272727272727
教,0.813793103448276,0,0,0.0909090909090909,0.272727272727273
教会,0.842105263157895,0,0,0.0363636363636364,0.2
教养,0.848275862068966,0,0,0.109090909090909,0.254545454545455
教堂,0.785714285714286,0,0,0.0727272727272727,0.127272727272727
教学,0.902597402597403,0,0,0.0545454545454545,0.145454545454545
教官,0.858108108108108,0.0181818181818182,0,0.0909090909090909,0.218181818181818
教室,0.898089171974522,0,0,0,0.145454545454545
教导,0.758620689655172,0,0,0.145454545454545,0.218181818181818
教师,0.797297297297297,0,0,0.109090909090909,0.2
教徒,0.727272727272727,0.0181818181818182,0,0.109090909090909,0.290909090909091
教授,0.8,0,0,0,0
教材,0.839160839160839,0,0,0.127272727272727,0.272727272727273
教条,0.791044776119403,0,0,0.2,0.363636363636364
教科书,0.843537414965986,0,0.0181818181818182,0.0909090909090909,0.218181818181818
教练,0.75886524822695,0,0,0.145454545454545,0.290909090909091
教育,0.787878787878788,0,0,0,0
教育家,0.676923076923077,0.0545454545454545,0,0.272727272727273,0.363636363636364
教训,0.709923664122137,0,0,0.254545454545455,0.363636363636364
散文,0.608108108108108,0,0,0.127272727272727,0.181818181818182
散架,0.721804511278195,0,0.0181818181818182,0.2,0.363636363636364
