Cues,Coverage,Unknown,R1missing
毛病,0.690909090909091,0,0
毛皮,0.781818181818182,0,0
毛笔,0.727272727272727,0,0
毛线,0.796296296296296,0,0.0181818181818182
毛绒绒,0.745454545454545,0,0
毛茸茸,0.781818181818182,0.0181818181818182,0
毛衣,0.709090909090909,0,0
毫无疑问,0.566037735849057,0.0181818181818182,0.0363636363636364
毫米,0.727272727272727,0,0
毯子,0.854545454545454,0,0
民,0.836363636363636,0,0
民主,0.945454545454545,0,0
民事,0.854545454545454,0,0
民众,0.818181818181818,0,0
民俗,0.672727272727273,0,0
民国,0.685185185185185,0.0181818181818182,0.0181818181818182
民工,0.8,0,0
民族,0.740740740740741,0.0363636363636364,0.0181818181818182
民法,0.777777777777778,0,0.0181818181818182
民生,0.563636363636364,0.0181818181818182,0
民警,0.777777777777778,0,0.0181818181818182
民谣,0.636363636363636,0,0
民间,0.763636363636364,0,0
气,0.781818181818182,0,0
气体,0.8,0,0
气候,0.716981132075472,0,0.0363636363636364
气势,0.490909090909091,0,0
气味,0.745454545454545,0.0181818181818182,0
气息,0.781818181818182,0,0
气愤,0.679245283018868,0,0.0363636363636364
气氛,0.836363636363636,0,0
气泡,0.690909090909091,0,0
气温,0.672727272727273,0.0181818181818182,0
气球,0.745454545454545,0,0
气象,0.727272727272727,0,0
气质,0.818181818181818,0,0
氛围,0.87037037037037,0,0.0181818181818182
氧气,0.685185185185185,0,0.0181818181818182
氪金,0.527272727272727,0.0545454545454545,0
氯,0.527272727272727,0.0181818181818182,0
水,0.884615384615385,0,0.0545454545454545
水仙,0.745454545454545,0.0181818181818182,0
水准,0.8,0,0
水分,0.648148148148148,0.0181818181818182,0.0181818181818182
水利,0.754716981132076,0.0181818181818182,0.0363636363636364
水坑,0.618181818181818,0,0
水墨,0.8,0,0
水壶,0.709090909090909,0,0
水平,0.87037037037037,0,0.0181818181818182
水库,0.672727272727273,0,0
水彩,0.666666666666667,0,0.0181818181818182
水手,0.854545454545454,0,0
水手服,0.62962962962963,0,0.0181818181818182
水晶,0.527272727272727,0,0
水杯,0.763636363636364,0.0181818181818182,0
水果,0.745454545454545,0,0
水桶,0.618181818181818,0,0
水槽,0.690909090909091,0,0
水池,0.796296296296296,0.0181818181818182,0.0181818181818182
水泡,0.545454545454545,0.0181818181818182,0
水泥,0.818181818181818,0,0
水流,0.636363636363636,0.0181818181818182,0
水源,0.672727272727273,0,0
水滴,0.527272727272727,0.0363636363636364,0
水稻,0.927272727272727,0,0
水管,0.444444444444444,0.0363636363636364,0.0181818181818182
水面,0.527272727272727,0.0363636363636364,0
水饺,0.709090909090909,0,0
水龙头,0.690909090909091,0,0
永久,0.781818181818182,0,0
永别,0.654545454545455,0,0
永恒,0.890909090909091,0,0
永远,0.8,0.0181818181818182,0
汁液,0.709090909090909,0,0
求,0.636363636363636,0.0181818181818182,0
求助,0.811320754716981,0,0.0363636363636364
求同存异,0.563636363636364,0.0181818181818182,0
求婚,0.796296296296296,0,0.0181818181818182
求救,0.634615384615385,0,0.0545454545454545
求生,0.8,0.0181818181818182,0
求知,0.763636363636364,0.0181818181818182,0
汇率,0.777777777777778,0,0.0181818181818182
汉,0.854545454545454,0,0
汉堡,0.745454545454545,0,0
汉奸,0.6,0.0181818181818182,0
汉子,0.672727272727273,0.0181818181818182,0
汉字,0.636363636363636,0,0
汉族,0.690909090909091,0.0181818181818182,0
汉服,0.581818181818182,0.0181818181818182,0
汉语,0.854545454545454,0.0181818181818182,0
汗,0.796296296296296,0,0.0181818181818182
汗水,0.654545454545455,0.0181818181818182,0
汗流浃背,0.709090909090909,0.0363636363636364,0
江,0.641509433962264,0,0.0363636363636364
江南,0.351851851851852,0,0.0181818181818182
江河,0.527272727272727,0,0
江湖,0.418181818181818,0.0181818181818182,0
江苏,0.818181818181818,0,0
池,0.763636363636364,0,0
池塘,0.818181818181818,0,0
污,0.709090909090909,0.0181818181818182,0
污垢,0.781818181818182,0,0
污染,0.818181818181818,0,0
污水,0.581818181818182,0.0363636363636364,0
污点,0.636363636363636,0,0
污秽,0.763636363636364,0,0
汤,0.727272727272727,0,0
汤匙,0.745454545454545,0,0
汤圆,0.8,0.0181818181818182,0
汪,0.854545454545454,0,0
汪汪,0.981818181818182,0,0
汶川,0.907407407407407,0,0.0181818181818182
汽,0.890909090909091,0,0
汽水,0.8,0,0
汽油,0.854545454545454,0,0
汽车,0.709090909090909,0.0181818181818182,0
沉,0.818181818181818,0.0181818181818182,0
沉思,0.709090909090909,0,0
沉稳,0.890909090909091,0,0
沉船,0.709090909090909,0,0
沉迷,0.890909090909091,0,0
沉醉,0.781818181818182,0,0
沉重,0.796296296296296,0.0181818181818182,0.0181818181818182
沉闷,0.796296296296296,0,0.0181818181818182
沉默,0.545454545454545,0.0181818181818182,0
沙,0.709090909090909,0,0
沙丁鱼,0.909090909090909,0,0
沙发,0.745454545454545,0.0181818181818182,0
沙子,0.818181818181818,0,0
沙拉,0.890909090909091,0,0
沙滩,0.818181818181818,0,0
沙漠,0.854545454545454,0,0
沙龙,0.636363636363636,0,0
沟,0.4,0.0181818181818182,0
沟通,0.981818181818182,0,0
没,0.927272727272727,0.0363636363636364,0
没了,0.759259259259259,0.0363636363636364,0.0181818181818182
没事,0.618181818181818,0,0
没什么,0.709090909090909,0.0363636363636364,0
没关系,0.909090909090909,0,0
没好货,0.703703703703704,0.0545454545454545,0.0181818181818182
没意思,0.818181818181818,0,0
没有,0.872727272727273,0,0
没用,0.854545454545454,0,0
没钱,0.890909090909091,0,0
没问题,0.740740740740741,0,0.0181818181818182
沥青,0.6,0.0545454545454545,0
沧桑,0.545454545454545,0,0
沮丧,0.854545454545454,0,0
河,0.890909090909091,0,0
河北,0.740740740740741,0,0.0181818181818182
河南,0.727272727272727,0,0
河水,0.690909090909091,0,0
河流,0.703703703703704,0,0.0181818181818182
河马,0.745454545454545,0.0363636363636364,0
沸腾,0.836363636363636,0,0
油,0.727272727272727,0,0
油条,0.727272727272727,0,0
油滑,0.461538461538462,0.0181818181818182,0.0545454545454545
油漆,0.690909090909091,0,0
油炸,0.763636363636364,0,0
油烟,0.563636363636364,0,0
油画,0.854545454545454,0,0
油脂,0.763636363636364,0,0
油腻,0.8,0,0
油菜,0.654545454545455,0,0
治安,0.909090909090909,0,0
治愈,0.727272727272727,0.0181818181818182,0
治理,0.925925925925926,0,0.0181818181818182
治疗,0.8,0,0
沼泽,0.592592592592593,0.0363636363636364,0.0181818181818182
沾沾自喜,0.6,0,0
沿海,0.836363636363636,0,0
泄漏,0.709090909090909,0,0
泄露,0.836363636363636,0,0
泉水,0.472727272727273,0,0
法,0.709090909090909,0,0
法令,0.509090909090909,0.0181818181818182,0
法则,0.818181818181818,0,0
法制,0.854545454545454,0,0
法医,0.563636363636364,0,0
法国,0.836363636363636,0,0
法学,0.836363636363636,0,0
法官,0.836363636363636,0,0
法师,0.509090909090909,0,0
法庭,0.854545454545454,0,0
法律,0.872727272727273,0,0
法案,0.745454545454545,0.0909090909090909,0
法治,0.872727272727273,0,0
法老,0.836363636363636,0,0
法西斯,0.745454545454545,0,0
法规,0.944444444444444,0,0.0181818181818182
法语,0.563636363636364,0,0
法院,0.854545454545454,0,0
泛,0.527272727272727,0.0181818181818182,0
泛滥,0.636363636363636,0.0181818181818182,0
泡,0.781818181818182,0,0
泡沫,0.618181818181818,0,0
泡泡,0.641509433962264,0,0.0363636363636364
泡菜,0.890909090909091,0,0
泡面,0.666666666666667,0,0.0181818181818182
波,0.490909090909091,0,0
波光粼粼,0.727272727272727,0,0
波动,0.709090909090909,0.0545454545454545,0
波浪,0.745454545454545,0.0545454545454545,0
泥,0.690909090909091,0.0181818181818182,0
泥土,0.854545454545454,0,0
泥巴,0.672727272727273,0,0
泥泞,0.836363636363636,0.0181818181818182,0
注册,0.872727272727273,0,0
注射,0.909090909090909,0,0
注意,0.777777777777778,0,0.0181818181818182
注意力,0.87037037037037,0,0.0181818181818182
注解,0.527272727272727,0.0363636363636364,0
泪,0.833333333333333,0,0.0181818181818182
泪水,0.836363636363636,0,0
泰国,0.763636363636364,0.0181818181818182,0
泰坦尼克号,0.472727272727273,0,0
泰山,0.381818181818182,0.0363636363636364,0
泳衣,0.8,0,0
泼妇,0.722222222222222,0,0.0181818181818182
洁癖,0.777777777777778,0.0181818181818182,0.0181818181818182
洁白,0.872727272727273,0,0
洋洋,0.654545454545455,0.0363636363636364,0
洋溢,0.890909090909091,0.0545454545454545,0
洋葱,0.781818181818182,0,0
洒脱,0.781818181818182,0.0363636363636364,0
洗,0.781818181818182,0,0
洗发水,0.363636363636364,0,0
洗头,0.654545454545455,0.0181818181818182,0
洗手,0.672727272727273,0,0
洗手池,0.690909090909091,0,0
洗洁精,0.654545454545455,0,0
洗澡,0.545454545454545,0,0
洗碗,0.836363636363636,0,0
洗碗机,0.854545454545454,0,0
洗脑,0.773584905660377,0,0.0363636363636364
洗脸,0.854545454545454,0.0181818181818182,0
洗衣服,0.836363636363636,0,0
洗衣机,0.6,0,0
洗衣液,0.527272727272727,0,0
洗衣粉,0.618181818181818,0,0
洗面奶,0.60377358490566,0,0.0363636363636364
洛丽塔,0.690909090909091,0.0363636363636364,0
洛阳,0.654545454545455,0,0
洞,0.636363636363636,0,0
洞察力,0.745454545454545,0,0
洞穴,0.509090909090909,0,0
洪水,0.641509433962264,0,0.0363636363636364
活,0.890909090909091,0.0181818181818182,0
活力,0.851851851851852,0.0181818181818182,0.0181818181818182
活动,0.818181818181818,0,0
活宝,0.836363636363636,0,0
活泼,0.945454545454545,0,0
活着,0.654545454545455,0,0
活该,0.611111111111111,0.0363636363636364,0.0181818181818182
活跃,0.781818181818182,0.0363636363636364,0
派,0.472727272727273,0,0
派克,0.327272727272727,0.509090909090909,0
派出所,0.888888888888889,0,0.0181818181818182
派对,0.836363636363636,0,0
派系,0.563636363636364,0,0
流,0.814814814814815,0,0.0181818181818182
流亡,0.654545454545455,0.0181818181818182,0
流产,0.690909090909091,0,0
流利,0.854545454545454,0,0
流动,0.945454545454545,0.0181818181818182,0
流域,0.807692307692308,0.0181818181818182,0.0545454545454545
流感,0.727272727272727,0,0
流放,0.545454545454545,0,0
流星,0.666666666666667,0,0.0181818181818182
流氓,0.509090909090909,0.0181818181818182,0
流水,0.444444444444444,0,0.0181818181818182
流水线,0.763636363636364,0,0
流汗,0.854545454545454,0.0181818181818182,0
流泪,0.872727272727273,0.0181818181818182,0
流浪,0.654545454545455,0.0181818181818182,0
流浪汉,0.654545454545455,0,0
流淌,0.818181818181818,0,0
流畅,0.654545454545455,0,0
流程,0.872727272727273,0,0
流血,0.814814814814815,0,0.0181818181818182
流行,0.836363636363636,0,0
流言,0.113207547169811,0.0181818181818182,0.0363636363636364
流通,0.854545454545454,0,0
流逝,0.781818181818182,0.0181818181818182,0
流量,0.654545454545455,0.0181818181818182,0
浅,0.890909090909091,0,0
浅粉色,0.759259259259259,0,0.0181818181818182
浅蓝,0.8,0.0181818181818182,0
浅薄,0.781818181818182,0.0181818181818182,0
浆果,0.745454545454545,0.0363636363636364,0
测试,0.854545454545454,0,0
测量,0.672727272727273,0.0181818181818182,0
测验,0.872727272727273,0.0181818181818182,0
浏览,0.872727272727273,0.0181818181818182,0
浓,0.563636363636364,0,0
浓郁,0.836363636363636,0.0181818181818182,0
浙江,0.636363636363636,0.0181818181818182,0
浣熊,0.690909090909091,0,0
浩瀚,0.945454545454545,0,0
浪,0.722222222222222,0,0.0181818181818182
浪漫,0.87037037037037,0,0.0181818181818182
浪潮,0.709090909090909,0.0545454545454545,0
浪花,0.6,0,0
浪费,0.781818181818182,0.0181818181818182,0
浮动,0.763636363636364,0.0181818181818182,0
浮夸,0.854545454545454,0,0
浮现,0.851851851851852,0,0.0181818181818182
浮躁,0.8,0.0363636363636364,0
浮雕,0.672727272727273,0.0727272727272727,0
浴室,0.654545454545455,0,0
浴缸,0.727272727272727,0,0
海,0.781818181818182,0,0
海关,0.666666666666667,0,0.0181818181818182
海军,0.709090909090909,0,0
海南,0.781818181818182,0,0
海啸,0.690909090909091,0.0181818181818182,0
海外,0.8,0,0
海尔,0.927272727272727,0,0
海岛,0.636363636363636,0,0
海岸,0.836363636363636,0,0
海岸线,0.709090909090909,0.0181818181818182,0
海峡,0.690909090909091,0,0
海带,0.581818181818182,0,0
海底,0.436363636363636,0,0
海报,0.890909090909091,0,0
海拔,0.641509433962264,0,0.0363636363636364
海水,0.740740740740741,0,0.0181818181818182
海洋,0.872727272727273,0,0
海洛因,0.872727272727273,0.0363636363636364,0
海浪,0.8,0,0
海湾,0.854545454545454,0.0181818181818182,0
海滩,0.890909090909091,0,0
海盗,0.527272727272727,0,0
海草,0.545454545454545,0,0
海豚,0.8,0,0
海象,0.818181818181818,0.0363636363636364,0
海豹,0.581818181818182,0,0
海贼王,0.843137254901961,0,0.0727272727272727
海边,0.854545454545454,0,0
海阔天空,0.547169811320755,0,0.0363636363636364
海面,0.818181818181818,0,0
海风,0.581818181818182,0,0
海鲜,0.763636363636364,0,0
海鸥,0.8,0,0
浸泡,0.648148148148148,0.0181818181818182,0.0181818181818182
涂料,0.727272727272727,0,0
涂鸦,0.8,0,0
涅槃,0.872727272727273,0,0
消化,0.763636363636364,0,0
消失,0.709090909090909,0,0
消息,0.563636363636364,0,0
消极,0.8,0,0
消毒,0.833333333333333,0,0.0181818181818182
消毒水,0.68,0,0.0909090909090909
消沉,0.872727272727273,0,0
消灭,0.833333333333333,0,0.0181818181818182
消耗,0.781818181818182,0.0181818181818182,0
消费,0.854545454545454,0,0
消费者,0.769230769230769,0,0.0545454545454545
消遣,0.927272727272727,0,0
消防,0.830188679245283,0,0.0363636363636364
消防员,0.851851851851852,0,0.0181818181818182
消防车,0.854545454545454,0,0
消防队员,0.745454545454545,0,0
消除,0.716981132075472,0,0.0363636363636364
润,0.436363636363636,0.0181818181818182,0
涨,0.8,0,0
涨价,0.836363636363636,0,0
涩,0.818181818181818,0,0
液,0.763636363636364,0,0
液体,0.872727272727273,0.0181818181818182,0
淋浴,0.563636363636364,0,0
淑女,0.690909090909091,0,0
淘宝,0.872727272727273,0,0
淘气,0.872727272727273,0,0
淘汰,0.648148148148148,0,0.0181818181818182
淡,0.763636363636364,0,0
淡定,0.537037037037037,0.0545454545454545,0.0181818181818182
淡漠,0.890909090909091,0,0
淫秽,0.763636363636364,0.0545454545454545,0
深,0.890909090909091,0,0
深入,0.872727272727273,0,0
深刻,0.740740740740741,0.0181818181818182,0.0181818181818182
深化,0.851851851851852,0,0.0181818181818182
深厚,0.690909090909091,0,0
深圳,0.690909090909091,0,0
深夜,0.763636363636364,0,0
深奥,0.814814814814815,0,0.0181818181818182
深度,0.833333333333333,0.0181818181818182,0.0181818181818182
深思,0.418181818181818,0.0181818181818182,0
深情,0.425925925925926,0,0.0181818181818182
深沉,0.685185185185185,0.0181818181818182,0.0181818181818182
深海,0.8,0,0
深渊,0.636363636363636,0,0
深蓝,0.836363636363636,0.0181818181818182,0
深远,0.745454545454545,0.0181818181818182,0
深邃,0.854545454545454,0,0
深重,0.8,0.0363636363636364,0
淳朴,0.745454545454545,0,0
混乱,0.814814814814815,0.0181818181818182,0.0181818181818182
混凝土,0.818181818181818,0,0
混合,0.611111111111111,0.0363636363636364,0.0181818181818182
混沌,0.545454545454545,0.0545454545454545,0
混混,0.636363636363636,0.0363636363636364,0
混蛋,0.814814814814815,0,0.0181818181818182
淹没,0.909090909090909,0,0
清,0.654545454545455,0,0
清凉,0.763636363636364,0,0
清华,0.945454545454545,0,0
清单,0.818181818181818,0,0
清新,0.722222222222222,0,0.0181818181818182
清明,0.388888888888889,0,0.0181818181818182
清晨,0.836363636363636,0.0181818181818182,0
清晰,0.709090909090909,0,0
清朝,0.592592592592593,0,0.0181818181818182
清洁,0.8,0,0
清洁工,0.727272727272727,0,0
清洗,0.709090909090909,0.0181818181818182,0
清澈,0.909090909090909,0,0
清爽,0.854545454545454,0,0
清理,0.888888888888889,0,0.0181818181818182
清白,0.6,0.0181818181818182,0
清真,0.690909090909091,0,0
清真寺,0.672727272727273,0.0363636363636364,0
清算,0.636363636363636,0.0363636363636364,0
清纯,0.818181818181818,0,0
清脆,0.781818181818182,0,0
清醒,0.777777777777778,0,0.0181818181818182
清除,0.854545454545454,0,0
清香,0.690909090909091,0,0
渊博,0.927272727272727,0.0181818181818182,0
渔夫,0.418181818181818,0,0
渔民,0.418181818181818,0,0
渗透,0.545454545454545,0,0
渠道,0.727272727272727,0,0
渣,0.8,0,0
渣男,0.581818181818182,0,0
温和,0.836363636363636,0,0
温室,0.8,0,0
温州,0.581818181818182,0,0
温度,0.781818181818182,0,0
温度计,0.527272727272727,0.0363636363636364,0
温暖,0.872727272727273,0,0
温柔,0.709090909090909,0,0
温泉,0.545454545454545,0,0
温馨,0.836363636363636,0.0363636363636364,0
港口,0.654545454545455,0,0
港湾,0.727272727272727,0,0
渴,0.872727272727273,0,0
渴望,0.830188679245283,0.0181818181818182,0.0363636363636364
渴求,0.87037037037037,0,0.0181818181818182
游乐园,0.890909090909091,0,0
游乐场,0.872727272727273,0,0
游客,0.672727272727273,0,0
游戏,0.654545454545455,0,0
游戏机,0.259259259259259,0,0.0181818181818182
游戏王,0.6,0.0363636363636364,0
游泳,0.709090909090909,0,0
游泳池,0.8,0,0
游玩,0.8,0,0
游艇,0.836363636363636,0,0
游行,0.814814814814815,0,0.0181818181818182
游轮,0.8,0,0
渺小,0.854545454545454,0,0
湖,0.709090909090909,0.0181818181818182,0
湖北,0.890909090909091,0,0
湖南,0.740740740740741,0,0.0181818181818182
湖水,0.672727272727273,0,0
湖泊,0.727272727272727,0,0
湖面,0.709090909090909,0.0181818181818182,0
湿,0.905660377358491,0,0.0363636363636364
湿度,0.781818181818182,0,0
湿润,0.709090909090909,0,0
湿漉漉,0.745454545454545,0.0181818181818182,0
溃疡,0.727272727272727,0.0181818181818182,0
源头,0.745454545454545,0,0
源泉,0.781818181818182,0,0
溜,0.672727272727273,0,0
溜冰鞋,0.566037735849057,0,0.0363636363636364
溜走,0.666666666666667,0,0.0181818181818182
溪,0.8,0,0
溪水,0.563636363636364,0,0
溪流,0.745454545454545,0,0
溺水,0.709090909090909,0,0
溺爱,0.618181818181818,0,0
滑,0.8,0,0
滑冰,0.472727272727273,0,0
滑动,0.727272727272727,0,0
滑板,0.672727272727273,0,0
滑板车,0.618181818181818,0,0
滑梯,0.872727272727273,0,0
滑稽,0.836363636363636,0,0
滑翔,0.818181818181818,0,0
滑雪,0.727272727272727,0,0
滔天,0.618181818181818,0,0
滚,0.754716981132076,0,0.0363636363636364
滚动,0.6,0,0
滚蛋,0.685185185185185,0,0.0181818181818182
满,0.454545454545455,0,0
满分,0.914893617021277,0.0181818181818182,0.145454545454545
满意,0.818181818181818,0,0
满足,0.759259259259259,0,0.0181818181818182
滥用,0.890909090909091,0,0
滴,0.727272727272727,0.0363636363636364,0
滴滴,0.818181818181818,0.0363636363636364,0
漂亮,0.943396226415094,0,0.0363636363636364
漂泊,0.527272727272727,0,0
漂流,0.581818181818182,0,0
漂流瓶,0.781818181818182,0,0
漂浮,0.636363636363636,0,0
漆黑,0.836363636363636,0.0181818181818182,0
漏洞,0.381818181818182,0,0
演出,0.909090909090909,0,0
演员,0.690909090909091,0,0
演唱,0.851851851851852,0,0.0181818181818182
演唱会,0.75,0,0.0545454545454545
演奏,0.890909090909091,0,0
演戏,0.8,0.0363636363636364,0
演技,0.745454545454545,0,0
演绎,0.654545454545455,0.0363636363636364,0
演讲,0.690909090909091,0,0
漫威,0.527272727272727,0.0545454545454545,0
漫步,0.818181818181818,0,0
漫画,0.745454545454545,0,0
漫长,0.927272727272727,0,0
潇洒,0.618181818181818,0,0
潜伏,0.745454545454545,0.0363636363636364,0
潜意识,0.672727272727273,0,0
潜水,0.781818181818182,0.0181818181818182,0
潜水员,0.727272727272727,0,0
潜水艇,0.763636363636364,0,0
潜艇,0.6,0.0181818181818182,0
潦倒,0.907407407407407,0.0181818181818182,0.0181818181818182
潮,0.763636363636364,0,0
潮汐,0.854545454545454,0.0181818181818182,0
潮流,0.759259259259259,0.0181818181818182,0.0181818181818182
潮湿,0.709090909090909,0,0
澄清,0.818181818181818,0,0
澳大利亚,0.851851851851852,0,0.0181818181818182
澳洲,0.890909090909091,0,0
澳门,0.527272727272727,0.0181818181818182,0
激光,0.563636363636364,0,0
激动,0.854545454545454,0,0
激励,0.890909090909091,0,0
激怒,0.581818181818182,0,0
激情,0.781818181818182,0,0
激昂,0.709090909090909,0,0
激烈,0.890909090909091,0,0
激素,0.672727272727273,0,0
激进,0.745454545454545,0,0
濒危,0.854545454545454,0.0363636363636364,0
瀑布,0.436363636363636,0,0
灌木,0.537037037037037,0.0181818181818182,0.0181818181818182
灌溉,0.745454545454545,0,0
火,0.722222222222222,0,0.0181818181818182
火光,0.777777777777778,0.0181818181818182,0.0181818181818182
火山,0.454545454545455,0,0
火星,0.611111111111111,0,0.0181818181818182
火柴,0.641509433962264,0,0.0363636363636364
火灾,0.836363636363636,0,0
火炉,0.709090909090909,0,0
火炬,0.8,0.0181818181818182,0
火焰,0.763636363636364,0,0
火箭,0.636363636363636,0,0
火腿,0.818181818181818,0,0
火花,0.703703703703704,0,0.0181818181818182
火苗,0.648148148148148,0,0.0181818181818182
火药,0.727272727272727,0,0
火警,0.736842105263158,0.0363636363636364,0.309090909090909
火车,0.648148148148148,0,0.0181818181818182
火车头,0.527272727272727,0,0
火车站,0.636363636363636,0,0
火锅,0.763636363636364,0,0
火鸡,0.781818181818182,0,0
火龙果,0.690909090909091,0,0
灭亡,0.890909090909091,0,0
灭绝,0.654545454545455,0,0
灯,0.818181818181818,0,0
灯光,0.872727272727273,0,0
灯塔,0.722222222222222,0,0.0181818181818182
灯泡,0.654545454545455,0,0
灯火,0.381818181818182,0,0
灯笼,0.690909090909091,0,0
灰,0.888888888888889,0,0.0181818181818182
灰姑娘,0.436363636363636,0,0
灰尘,0.909090909090909,0,0
灰心,0.363636363636364,0,0
灰暗,0.818181818181818,0,0
灰烬,0.709090909090909,0.0181818181818182,0
灰色,0.796296296296296,0.0181818181818182,0.0181818181818182
灵异,0.818181818181818,0,0
灵感,0.722222222222222,0.0181818181818182,0.0181818181818182
灵敏,0.763636363636364,0,0
灵活,0.727272727272727,0,0
灵魂,0.6,0,0
灾害,0.672727272727273,0,0
灾祸,0.727272727272727,0,0
灾难,0.818181818181818,0,0
灿烂,0.872727272727273,0,0
炉子,0.727272727272727,0.0181818181818182,0
炊烟,0.381818181818182,0.0363636363636364,0
炎热,0.872727272727273,0,0
炒,0.836363636363636,0,0
炒菜,0.745454545454545,0,0
炒蛋,0.909090909090909,0,0
炒锅,0.727272727272727,0.0363636363636364,0
炒饭,0.8,0,0
炒鱿鱼,0.654545454545455,0.0181818181818182,0
炫耀,0.703703703703704,0,0.0181818181818182
炭,0.745454545454545,0.0181818181818182,0
炮,0.527272727272727,0,0
炮弹,0.6,0.0363636363636364,0
炮火,0.636363636363636,0,0
炸,0.763636363636364,0,0
炸弹,0.690909090909091,0,0
炸药,0.509090909090909,0.0181818181818182,0
炸鸡,0.836363636363636,0,0
点,0.745454545454545,0,0
点击,0.781818181818182,0.0363636363636364,0
点头,0.814814814814815,0,0.0181818181818182
点心,0.745454545454545,0,0
点水,0.8,0.0727272727272727,0
点燃,0.818181818181818,0,0
点赞,0.777777777777778,0,0.0181818181818182
烂,0.818181818181818,0,0
烂漫,0.87037037037037,0.0181818181818182,0.0181818181818182
烈士,0.690909090909091,0.0181818181818182,0
烈日,0.454545454545455,0,0
烘焙,0.945454545454545,0,0
烛光,0.836363636363636,0,0
烟,0.836363636363636,0,0
烟卷,0.818181818181818,0.0181818181818182,0
烟囱,0.690909090909091,0.0363636363636364,0
烟斗,0.872727272727273,0,0
烟火,0.777777777777778,0,0.0181818181818182
烟灰,0.872727272727273,0,0
烟灰缸,0.777777777777778,0,0.0181818181818182
烟花,0.818181818181818,0,0
烟草,0.781818181818182,0,0
烟雾,0.745454545454545,0,0
烤,0.836363636363636,0,0
烤箱,0.818181818181818,0,0
烤肉,0.690909090909091,0,0
烤鸡,0.8,0,0
烤鸭,0.909090909090909,0,0
烦,0.8,0,0
烦人,0.814814814814815,0,0.0181818181818182
烦心,0.781818181818182,0,0
烦恼,0.727272727272727,0.0181818181818182,0
烦躁,0.890909090909091,0,0
烦闷,0.872727272727273,0,0
烧,0.672727272727273,0.0181818181818182,0
烧伤,0.581818181818182,0.0181818181818182,0
烧杯,0.818181818181818,0.0181818181818182,0
烧烤,0.709090909090909,0,0
烧瓶,0.727272727272727,0.0363636363636364,0
烫,0.818181818181818,0.0181818181818182,0
热,0.890909090909091,0,0
热带,0.8,0,0
热干面,0.851851851851852,0.0727272727272727,0.0181818181818182
热心,0.727272727272727,0,0
热恋,0.924528301886792,0,0.0363636363636364
热情,0.727272727272727,0,0
热气,0.545454545454545,0.0181818181818182,0
热气球,0.690909090909091,0,0
热水,0.62962962962963,0,0.0181818181818182
热烈,0.872727272727273,0.0363636363636364,0
热爱,0.836363636363636,0,0
热线,0.722222222222222,0,0.0181818181818182
热血,0.836363636363636,0,0
热量,0.854545454545454,0,0
热闹,0.745454545454545,0,0
烹饪,0.745454545454545,0,0
焚烧,0.745454545454545,0,0
焦急,0.927272727272727,0.0181818181818182,0
焦点,0.636363636363636,0,0
焦虑,0.781818181818182,0,0
焦躁,0.87037037037037,0,0.0181818181818182
然后,0.654545454545455,0.0545454545454545,0
然而,0.730769230769231,0.0363636363636364,0.0545454545454545
煎熬,0.8,0,0
煎蛋,0.763636363636364,0,0
煎锅,0.781818181818182,0,0
煎饼,0.690909090909091,0,0
煤,0.8,0,0
煤气,0.709090909090909,0,0
煤炭,0.709090909090909,0,0
照,0.759259259259259,0,0.0181818181818182
照明,0.854545454545454,0,0
照片,0.854545454545454,0,0
照相,0.777777777777778,0,0.0181818181818182
照相机,0.745454545454545,0,0
照顾,0.8,0,0
煮,0.690909090909091,0,0
熄灭,0.818181818181818,0,0
熊,0.611111111111111,0,0.0181818181818182
熊孩子,0.648148148148148,0,0.0181818181818182
熊猫,0.814814814814815,0,0.0181818181818182
熏,0.618181818181818,0,0
熟,0.836363636363636,0,0
熟人,0.818181818181818,0.0181818181818182,0
熟悉,0.849056603773585,0,0.0363636363636364
熟练,0.618181818181818,0,0
熬夜,0.814814814814815,0.0363636363636364,0.0181818181818182
燃烧,0.811320754716981,0,0.0363636363636364
燕子,0.574074074074074,0.0363636363636364,0.0181818181818182
燕尾服,0.888888888888889,0,0.0181818181818182
燕麦,0.872727272727273,0.0545454545454545,0
爆发,0.818181818181818,0,0
爆炸,0.763636363636364,0.0181818181818182,0
爆竹,0.727272727272727,0,0
爆米花,0.909090909090909,0,0
爪,0.666666666666667,0,0.0181818181818182
爪子,0.781818181818182,0,0
爬,0.8,0,0
爬山,0.636363636363636,0.0181818181818182,0
爬行,0.890909090909091,0,0
爬行动物,0.872727272727273,0,0
爱,0.854545454545454,0,0
爱人,0.945454545454545,0,0
爱你,0.592592592592593,0.0181818181818182,0.0181818181818182
爱因斯坦,0.927272727272727,0,0
爱国,0.654545454545455,0.0181818181818182,0
爱好,0.854545454545454,0,0
爱心,0.709090909090909,0,0
爱情,0.909090909090909,0,0
爱意,0.8,0,0
爱慕,0.745454545454545,0.0363636363636364,0
爱抚,0.909090909090909,0,0
爱护,0.872727272727273,0,0
爱豆,0.618181818181818,0.0363636363636364,0
爱迪生,0.690909090909091,0,0
爵士,0.814814814814815,0.0181818181818182,0.0181818181818182
父亲,0.907407407407407,0,0.0181818181818182
父母,0.8,0,0
爷,0.854545454545454,0,0
爷爷,0.909090909090909,0,0
爸,0.872727272727273,0,0
爸妈,0.890909090909091,0,0
